tag_Jichao,locus_tag,old_locus_tag,gene,product,
ECD_RS11920,ECD_RS11920,ECD_02299,NULL,ion channel protein,
ECD_RS11925,ECD_RS11925,ECD_02300,NULL,DUF2502 domain-containing protein,
ECD_RS11935,ECD_RS11935,ECD_02301,mntH,Mn(2+) uptake NRAMP transporter MntH,
ECD_RS11940,ECD_RS11940,ECD_02302,nupC,nucleoside permease NupC,
ECD_RS11945,ECD_RS11945,ECD_02303,NULL,sensor domain-containing phosphodiesterase,
ECD_RS11950,ECD_RS11950,ECD_t00039,NULL,tRNA-Ala,
ECD_RS11955,ECD_RS11955,ECD_t00040,NULL,tRNA-Ala,
ECD_RS11960,ECD_RS11960,ECD_02304,NULL,putative DNA-binding transcriptional regulator,
ECD_RS11965,ECD_RS11965,ECD_02305,NULL,putative DNA-binding transcriptional regulator,
ECD_RS11970,ECD_RS11970,ECD_02306,gltX,glutamate--tRNA ligase,
ECD_RS11975,ECD_RS11975,ECD_t00041,NULL,tRNA-Val,
ECD_RS11980,ECD_RS11980,ECD_t00042,NULL,tRNA-Val,
ECD_RS11985,ECD_RS11985,ECD_t00043,NULL,tRNA-Val,
ECD_RS11990,ECD_RS11990,ECD_t00044,NULL,tRNA-Lys,
ECD_RS11995,ECD_RS11995,ECD_02307,NULL,hypothetical protein,
ECD_RS12000,ECD_RS12000,ECD_02308,NULL,LysR family transcriptional regulator,
ECD_RS12005,ECD_RS12005,ECD_02309,NULL,bile acid:sodium symporter,
ECD_RS12010,ECD_RS12010,ECD_02310,NULL,DUF3820 domain-containing protein,
ECD_RS12015,ECD_RS12015,ECD_02311,ligA,NAD-dependent DNA ligase LigA,
ECD_RS12020,ECD_RS12020,ECD_02312,zipA,cell division protein ZipA,
ECD_RS12025,ECD_RS12025,ECD_02313,cysZ,sulfate transporter CysZ,
ECD_RS12030,ECD_RS12030,ECD_02314,cysK,cysteine synthase A,
ECD_RS12035,ECD_RS12035,ECD_02315,ptsH,phosphocarrier protein Hpr,
ECD_RS12040,ECD_RS12040,ECD_02316,ptsI,phosphoenolpyruvate-protein phosphotransferase PtsI,
ECD_RS12045,ECD_RS12045,ECD_02317,NULL,PTS glucose transporter subunit IIA,
ECD_RS12050,ECD_RS12050,ECD_02318,pdxK,pyridoxine/pyridoxal/pyridoxamine kinase,
ECD_RS12055,ECD_RS12055,ECD_02319,NULL,YfeK family protein,
ECD_RS12060,ECD_RS12060,ECD_02320,NULL,WGR domain-containing protein,
ECD_RS25280,ECD_RS25280,NULL,NULL,hypothetical protein,
ECD_RS12065,ECD_RS12065,ECD_02321,cysM,cysteine synthase B,
ECD_RS12070,ECD_RS12070,ECD_02322,cysA,sulfate/thiosulfate ABC transporter ATP-binding protein CysA,
ECD_RS12075,ECD_RS12075,NULL,cysW,sulfate/thiosulfate ABC transporter permease CysW,
ECD_RS12080,ECD_RS12080,ECD_02324,cysT,sulfate/thiosulfate ABC transporter permease CysT,
ECD_RS12085,ECD_RS12085,ECD_02325,NULL,sulfate ABC transporter substrate-binding protein,
ECD_RS12090,ECD_RS12090,ECD_02326,ucpA,SDR family oxidoreductase UcpA,
ECD_RS12095,ECD_RS12095,ECD_02327,murR,HTH-type transcriptional regulator MurR,
ECD_RS12100,ECD_RS12100,ECD_02328,murQ,N-acetylmuramic acid 6-phosphate etherase,
ECD_RS12105,ECD_RS12105,ECD_02329,murP,PTS N-acetylmuramic acid transporter subunit IIBC,
ECD_RS12110,ECD_RS12110,ECD_02331,yfeX,porphyrinogen peroxidase,
ECD_RS12115,ECD_RS12115,ECD_02332,NULL,RpoE-regulated lipoprotein,
ECD_RS12125,ECD_RS12125,ECD_02333,NULL,DUF2919 domain-containing protein,
ECD_RS12130,ECD_RS12130,ECD_02334,NULL,acetyltransferase YpeA,
ECD_RS12135,ECD_RS12135,ECD_02335,amiA,N-acetylmuramoyl-L-alanine amidase AmiA,
ECD_RS12140,ECD_RS12140,ECD_02336,hemF,oxygen-dependent coproporphyrinogen oxidase,
ECD_RS12145,ECD_RS12145,ECD_02337,eutR,HTH-type transcriptional regulator EutR,
ECD_RS12150,ECD_RS12150,ECD_02338,eutK,ethanolamine utilization microcompartment protein EutK,
ECD_RS12155,ECD_RS12155,ECD_02339,eutL,ethanolamine utilization microcompartment protein EutL,
ECD_RS12160,ECD_RS12160,ECD_02340,NULL,ethanolamine ammonia-lyase subunit EutC,
ECD_RS12165,ECD_RS12165,ECD_02341,NULL,ethanolamine ammonia-lyase subunit EutB,
ECD_RS12170,ECD_RS12170,ECD_02342,eutA,ethanolamine ammonia-lyase reactivating factor EutA,
ECD_RS12175,ECD_RS12175,ECD_02343,eutH,ethanolamine utilization protein EutH,
ECD_RS12180,ECD_RS12180,ECD_02344,eutG,ethanolamine utilization ethanol dehydrogenase EutG,
ECD_RS12185,ECD_RS12185,ECD_02345,eutJ,ethanolamine utilization protein EutJ,
ECD_RS12190,ECD_RS12190,ECD_02346,NULL,aldehyde dehydrogenase EutE,
ECD_RS12195,ECD_RS12195,ECD_02347,eutN,ethanolamine utilization microcompartment protein EutN,
ECD_RS12200,ECD_RS12200,ECD_02348,eutM,ethanolamine utilization microcompartment protein EutM,
ECD_RS12205,ECD_RS12205,ECD_02349,pta,phosphate acetyltransferase,
ECD_RS12210,ECD_RS12210,ECD_02350,eutT,ethanolamine utilization cob(I)yrinic acid a,c-diamide adenosyltransferase EutT,
ECD_RS12215,ECD_RS12215,ECD_02351,eutQ,ethanolamine utilization acetate kinase EutQ,
ECD_RS12220,ECD_RS12220,ECD_02352,eutP,ethanolamine utilization acetate kinase EutP,
ECD_RS12225,ECD_RS12225,ECD_02353,eutS,ethanolamine utilization microcompartment protein EutS,
ECD_RS12230,ECD_RS12230,ECD_02354,NULL,NADP-dependent oxaloacetate-decarboxylating malate dehydrogenase,
ECD_RS12235,ECD_RS12235,ECD_02355,NULL,transaldolase A,
ECD_RS12240,ECD_RS12240,ECD_02356,tkt,transketolase,
ECD_RS12245,ECD_RS12245,ECD_02357,NULL,DUF1176 domain-containing protein,
ECD_RS12250,ECD_RS12250,ECD_02358,nudK,GDP-mannose pyrophosphatase NudK,
ECD_RS12255,ECD_RS12255,ECD_02359,NULL,formate-dependent uric acid utilization protein AegA,
ECD_RS12260,ECD_RS12260,ECD_02360,narQ,nitrate/nitrite two-component system sensor histidine kinase NarQ,
ECD_RS12265,ECD_RS12265,ECD_02361,acrD,multidrug efflux RND transporter permease AcrD,
ECD_RS25290,ECD_RS25290,ECD_04339,ypfM,protein YpfM,
ECD_RS12275,ECD_RS12275,ECD_02362,NULL,ArsC family reductase,
ECD_RS12280,ECD_RS12280,ECD_02363,dapE,succinyl-diaminopimelate desuccinylase,
ECD_RS12285,ECD_RS12285,ECD_02364,NULL,YpfN family protein,
ECD_RS12290,ECD_RS12290,ECD_02365,NULL,esterase,
ECD_RS12295,ECD_RS12295,ECD_02366,NULL,tRNA cytosine(34) acetyltransferase TmcA,
ECD_RS12300,ECD_RS12300,ECD_02367,NULL,neutral zinc metallopeptidase,
ECD_RS12305,ECD_RS12305,ECD_02368,purC,phosphoribosylaminoimidazolesuccinocarboxamide synthase,
ECD_RS12315,ECD_RS12315,ECD_02369,bamC,outer membrane protein assembly factor BamC,
ECD_RS12320,ECD_RS12320,ECD_02370,dapA,4-hydroxy-tetrahydrodipicolinate synthase,
ECD_RS12325,ECD_RS12325,ECD_02371,NULL,glycine cleavage system transcriptional repressor,
ECD_RS12330,ECD_RS12330,ECD_02372,NULL,thioredoxin-dependent thiol peroxidase,
ECD_RS12335,ECD_RS12335,ECD_02373,hyfA,hydrogenase 4 subunit HyfA,
ECD_RS12340,ECD_RS12340,ECD_02374,hyfB,hydrogenase 4 subunit B,
ECD_RS25295,ECD_RS25295,ECD_02375,hyfC,hydrogenase 4 subunit HyfC,
ECD_RS23715,ECD_RS23715,NULL,NULL,hypothetical protein,
ECD_RS12350,ECD_RS12350,ECD_02376,NULL,hydrogenase 4 subunit D,
ECD_RS12355,ECD_RS12355,ECD_02377,hyfE,hydrogenase 4 membrane subunit,
ECD_RS12360,ECD_RS12360,ECD_02378,hyfF,hydrogenase 4 subunit F,
ECD_RS12365,ECD_RS12365,ECD_02379,hyfG,hydrogenase 4 catalytic subunit HyfG,
ECD_RS12370,ECD_RS12370,ECD_02380,hyfH,hydrogenase 4 subunit H,
ECD_RS12375,ECD_RS12375,ECD_02381,hyfI,hydrogenase 4 catalytic subunit HyfI,
ECD_RS12380,ECD_RS12380,ECD_02382,NULL,hydrogenase 4 assembly chaperone HyfJ,
ECD_RS12385,ECD_RS12385,ECD_02383,NULL,sigma-54-dependent Fis family transcriptional regulator,
ECD_RS12390,ECD_RS12390,ECD_02384,NULL,formate transporter,
ECD_RS12395,ECD_RS12395,ECD_02385,NULL,AI-2E family transporter,
ECD_RS12400,ECD_RS12400,ECD_02386,NULL,beta-barrel assembly-enhancing protease,
ECD_RS12405,ECD_RS12405,ECD_02387,arsC,arsenate reductase (glutaredoxin),
ECD_RS12410,ECD_RS12410,ECD_02388,hda,DnaA inactivator Hda,
ECD_RS12415,ECD_RS12415,ECD_02389,uraA,uracil permease,
ECD_RS12420,ECD_RS12420,ECD_02390,NULL,uracil phosphoribosyltransferase,
ECD_RS12425,ECD_RS12425,ECD_02391,purM,phosphoribosylformylglycinamidine cyclo-ligase,
ECD_RS12430,ECD_RS12430,ECD_02392,purN,phosphoribosylglycinamide formyltransferase,
ECD_RS12435,ECD_RS12435,ECD_02393,ppk1,polyphosphate kinase 1,
ECD_RS12440,ECD_RS12440,ECD_02394,ppx,exopolyphosphatase,
ECD_RS12445,ECD_RS12445,ECD_02395,pdeF,cyclic-guanylate-specific phosphodiesterase PdeF,
ECD_RS12455,ECD_RS12455,ECD_02396,NULL,DUF2633 family protein,
ECD_RS12460,ECD_RS12460,ECD_02397,NULL,glycine zipper 2TM domain-containing protein,
ECD_RS12465,ECD_RS12465,ECD_02398,NULL,hypothetical protein,
ECD_RS12470,ECD_RS12470,ECD_02399,guaA,glutamine-hydrolyzing GMP synthase,
ECD_RS12475,ECD_RS12475,ECD_02400,guaB,IMP dehydrogenase,
ECD_RS12480,ECD_RS12480,ECD_02401,xseA,exodeoxyribonuclease VII large subunit,
ECD_RS12485,ECD_RS12485,ECD_02402,NULL,DUF1407 domain-containing protein,
ECD_RS12490,ECD_RS12490,ECD_02403,der,ribosome biogenesis GTPase Der,
ECD_RS12495,ECD_RS12495,ECD_02404,bamB,outer membrane protein assembly factor BamB,
ECD_RS12500,ECD_RS12500,ECD_02405,NULL,YfgM family protein,
ECD_RS12505,ECD_RS12505,ECD_02406,hisS,histidine--tRNA ligase,
ECD_RS12510,ECD_RS12510,ECD_02407,ispG,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,
ECD_RS12515,ECD_RS12515,ECD_02408,rodZ,cytoskeleton protein RodZ,
ECD_RS12520,ECD_RS12520,ECD_02409,trmG/rlmN,bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN,
ECD_RS12525,ECD_RS12525,ECD_02410,NULL,nucleoside-diphosphate kinase,
ECD_RS12530,ECD_RS12530,ECD_02411,pbpC,peptidoglycan glycosyltransferase PbpC,
ECD_RS12535,ECD_RS12535,ECD_02412,NULL,alpha2-macroglobulin,
ECD_RS12540,ECD_RS12540,ECD_02413,sseA,3-mercaptopyruvate sulfurtransferase,
ECD_RS25300,ECD_RS25300,NULL,NULL,IS3-like element ISEcB1 family transposase,
ECD_RS12555,ECD_RS12555,ECD_02414,sseB,enhanced serine sensitivity protein SseB,
ECD_RS12560,ECD_RS12560,ECD_02415,pepB,aminopeptidase PepB,
ECD_RS12565,ECD_RS12565,ECD_02416,iscX,Fe-S cluster assembly protein IscX,
ECD_RS12570,ECD_RS12570,ECD_02417,fdx,ISC system 2Fe-2S type ferredoxin,
ECD_RS12575,ECD_RS12575,ECD_02418,hscA,Fe-S protein assembly chaperone HscA,
ECD_RS12580,ECD_RS12580,ECD_02419,hscB,co-chaperone HscB,
ECD_RS12585,ECD_RS12585,ECD_02420,iscA,iron-sulfur cluster assembly protein IscA,
ECD_RS12590,ECD_RS12590,ECD_02421,iscU,Fe-S cluster assembly scaffold IscU,
ECD_RS12595,ECD_RS12595,ECD_02422,NULL,IscS subfamily cysteine desulfurase,
ECD_RS12600,ECD_RS12600,ECD_02423,iscR,Fe-S cluster assembly transcriptional regulator IscR,
ECD_RS12605,ECD_RS12605,ECD_02424,trmJ,tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ,
ECD_RS12610,ECD_RS12610,ECD_02425,suhB,inositol-1-monophosphatase,
ECD_RS12615,ECD_RS12615,ECD_02426,NULL,alpha/beta hydrolase,
ECD_RS12620,ECD_RS12620,ECD_02427,csiE,stationary phase inducible protein CsiE,
ECD_RS12625,ECD_RS12625,ECD_02428,NULL,3-phenylpropionate MFS transporter,
ECD_RS12630,ECD_RS12630,ECD_02429,hcaR,DNA-binding transcriptional regulator HcaR,
ECD_RS12635,ECD_RS12635,ECD_02430,NULL,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha,
ECD_RS12640,ECD_RS12640,ECD_02431,NULL,3-phenylpropionate/cinnamic acid dioxygenase subunit beta,
ECD_RS12645,ECD_RS12645,ECD_02432,NULL,bifunctional 3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit,
ECD_RS12650,ECD_RS12650,ECD_02433,NULL,3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase,
ECD_RS12655,ECD_RS12655,ECD_02434,NULL,phenylpropionate dioxygenase ferredoxin reductase subunit,
ECD_RS12660,ECD_RS12660,ECD_02435,NULL,DoxX family protein,
ECD_RS12665,ECD_RS12665,ECD_02436,NULL,aldose 1-epimerase,
ECD_RS12670,ECD_RS12670,ECD_02437,NULL,alcohol dehydrogenase catalytic domain-containing protein,
ECD_RS12675,ECD_RS12675,ECD_02438,NULL,ABC transporter permease,
ECD_RS12680,ECD_RS12680,ECD_02439,NULL,sugar ABC transporter ATP-binding protein,
ECD_RS12685,ECD_RS12685,ECD_02440,NULL,sugar ABC transporter substrate-binding protein,
ECD_RS12690,ECD_RS12690,ECD_02441,NULL,DUF5107 domain-containing protein,
ECD_RS12695,ECD_RS12695,ECD_02442,NULL,ROK family protein,
ECD_RS12700,ECD_RS12700,ECD_02443,NULL,serine hydroxymethyltransferase,
ECD_RS12705,ECD_RS12705,ECD_02444,hmpA,NO-inducible flavohemoprotein,
ECD_RS12710,ECD_RS12710,ECD_02445,glnB,nitrogen regulatory protein P-II,
ECD_RS12715,ECD_RS12715,ECD_02446,glrR,two-component system response regulator GlrR,
ECD_RS12720,ECD_RS12720,ECD_02447,qseG,two-component system QseEF-associated lipoprotein QseG,
ECD_RS12725,ECD_RS12725,ECD_02448,qseE,two component system sensor histidine kinase QseE/GlrK,
ECD_RS12730,ECD_RS12730,ECD_02449,purL,phosphoribosylformylglycinamidine synthase,
ECD_RS12735,ECD_RS12735,NULL,mltF,membrane-bound lytic murein transglycosylase MltF,
ECD_RS12740,ECD_RS12740,ECD_02452,NULL,IS1 family transposase,
ECD_RS12745,ECD_RS12745,ECD_02453,tadA,tRNA adenosine(34) deaminase TadA,
ECD_RS12750,ECD_RS12750,ECD_02454,yfhb,phosphatidylglycerophosphatase C,
ECD_RS12755,ECD_RS12755,ECD_02455,NULL,MurR/RpiR family transcriptional regulator,
ECD_RS12760,ECD_RS12760,ECD_02456,yfhL,4Fe-4S dicluster ferredoxin YfhL,
ECD_RS12765,ECD_RS12765,NULL,shoB,type I toxin-antitoxin system toxin ShoB,
ECD_RS12780,ECD_RS12780,ECD_02457,NULL,holo-ACP synthase,
ECD_RS12785,ECD_RS12785,ECD_02458,pdxJ,pyridoxine 5'-phosphate synthase,
ECD_RS12790,ECD_RS12790,ECD_02459,recO,DNA repair protein RecO,
ECD_RS12795,ECD_RS12795,ECD_02460,era,GTPase Era,
ECD_RS12800,ECD_RS12800,ECD_02461,NULL,ribonuclease III,
ECD_RS12805,ECD_RS12805,ECD_02462,lepB,signal peptidase I,
ECD_RS12810,ECD_RS12810,ECD_02463,lepA,elongation factor 4,
ECD_RS12815,ECD_RS12815,ECD_02464,rseC,SoxR-reducing system protein RseC,
ECD_RS12820,ECD_RS12820,ECD_02465,rseB,sigma-E factor regulatory protein RseB,
ECD_RS12825,ECD_RS12825,ECD_02466,rseA,anti-sigma-E factor RseA,
ECD_RS12830,ECD_RS12830,ECD_02467,rpoE,RNA polymerase sigma factor RpoE,
ECD_RS25730,ECD_RS25730,NULL,rseD,rpoE leader peptide RseD,
ECD_RS12840,ECD_RS12840,ECD_02468,nadB,L-aspartate oxidase,
ECD_RS12845,ECD_RS12845,ECD_02469,trmN,tRNA (adenosine(37)-N6)-methyltransferase TrmM,
ECD_RS12850,ECD_RS12850,ECD_02470,srmB,ATP-dependent RNA helicase SrmB,
ECD_RS12860,ECD_RS12860,ECD_02471,NULL,LysR family transcriptional regulator,
ECD_RS12865,ECD_RS12865,ECD_02472,eamB,cysteine/O-acetylserine transporter,
ECD_RS12870,ECD_RS12870,ECD_02473,grcA,autonomous glycyl radical cofactor GrcA,
ECD_RS12875,ECD_RS12875,ECD_02474,NULL,uracil-DNA glycosylase,
ECD_RS12880,ECD_RS12880,ECD_02475,NULL,tRNA/rRNA methyltransferase,
ECD_RS12890,ECD_RS12890,ECD_02476,trxC,thioredoxin TrxC,
ECD_RS12895,ECD_RS12895,ECD_02477,NULL,DTW domain-containing protein,
ECD_RS12900,ECD_RS12900,ECD_02478,pat,protein lysine acetyltransferase,
ECD_RS12905,ECD_RS12905,ECD_02479,pssA,CDP-diacylglycerol--serine O-phosphatidyltransferase,
ECD_RS12910,ECD_RS12910,ECD_02480,NULL,YfiM family lipoprotein,
ECD_RS12915,ECD_RS12915,ECD_02481,kgtP,alpha-ketoglutarate permease,
ECD_RS12920,ECD_RS12920,ECD_r00004,rrf,5S ribosomal RNA,
ECD_RS12925,ECD_RS12925,ECD_r00005,NULL,23S ribosomal RNA,
ECD_RS12930,ECD_RS12930,ECD_t00045,NULL,tRNA-Glu,
ECD_RS12935,ECD_RS12935,ECD_r00006,NULL,16S ribosomal RNA,
ECD_RS12940,ECD_RS12940,ECD_02482,clpB,ATP-dependent chaperone ClpB,
ECD_RS12945,ECD_RS12945,ECD_02483,pgeF,polyphenol oxidase,
ECD_RS12950,ECD_RS12950,ECD_02484,rluD,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,
ECD_RS12955,ECD_RS12955,ECD_02485,bamD,outer membrane protein assembly factor BamD,
ECD_RS12965,ECD_RS12965,ECD_02486,raiA,ribosome-associated translation inhibitor RaiA,
ECD_RS25735,ECD_RS25735,ECD_02487,NULL,hypothetical protein,
ECD_RS12970,ECD_RS12970,ECD_02488,pheA,bifunctional chorismate mutase/prephenate dehydratase,
ECD_RS12975,ECD_RS12975,ECD_02489,tyrA,bifunctional chorismate mutase/prephenate dehydrogenase,
ECD_RS12980,ECD_RS12980,ECD_02490,aroF,3-deoxy-7-phosphoheptulonate synthase AroF,
ECD_RS12985,ECD_RS12985,ECD_02491,NULL,DUF2799 domain-containing protein,
ECD_RS12990,ECD_RS12990,ECD_02492,NULL,DUF4154 domain-containing protein,
ECD_RS12995,ECD_RS12995,ECD_02493,dgcN,diguanylate cyclase DgcN,
ECD_RS13000,ECD_RS13000,ECD_02494,NULL,OmpA family protein,
ECD_RS13005,ECD_RS13005,ECD_02495,rplS,50S ribosomal protein L19,
ECD_RS13010,ECD_RS13010,ECD_02496,trmD,tRNA (guanosine(37)-N1)-methyltransferase TrmD,
ECD_RS13015,ECD_RS13015,ECD_02497,rimM,ribosome maturation factor RimM,
ECD_RS13020,ECD_RS13020,ECD_02498,rpsP,30S ribosomal protein S16,
ECD_RS13025,ECD_RS13025,ECD_02499,NULL,signal recognition particle protein,
ECD_RS13030,ECD_RS13030,ECD_02500,NULL,inner membrane protein YpjD,
ECD_RS13035,ECD_RS13035,ECD_02501,NULL,HlyC/CorC family transporter,
ECD_RS13040,ECD_RS13040,ECD_02502,grpE,nucleotide exchange factor GrpE,
ECD_RS13050,ECD_RS13050,ECD_02503,nadK,NAD(+) kinase,
ECD_RS13055,ECD_RS13055,ECD_02504,recN,DNA repair protein RecN,
ECD_RS13060,ECD_RS13060,NULL,bamE,outer membrane protein assembly factor BamE,
ECD_RS13065,ECD_RS13065,ECD_02506,NULL,RnfH family protein,
ECD_RS13070,ECD_RS13070,ECD_02507,ratA,type II toxin-antitoxin system toxin RatA,
ECD_RS13075,ECD_RS13075,ECD_02508,smpB,SsrA-binding protein SmpB,
ECD_RS22735,ECD_RS22735,NULL,ssrA,transfer-messenger RNA,
ECD_RS13080,ECD_RS13080,ECD_02509,NULL,tyrosine-type recombinase/integrase,
ECD_RS13085,ECD_RS13085,ECD_02510,NULL,recombinase family protein,
ECD_RS13090,ECD_RS13090,ECD_02511,NULL,ParB/RepB/Spo0J family partition protein,
ECD_RS13095,ECD_RS13095,ECD_02512,NULL,ParB N-terminal domain-containing protein,
ECD_RS13100,ECD_RS13100,ECD_02514,NULL,IS1-like element IS1A family transposase,
ECD_RS13105,ECD_RS13105,ECD_02515,csiD,carbon starvation induced protein CsiD,
ECD_RS13110,ECD_RS13110,ECD_02516,lhgO,L-2-hydroxyglutarate oxidase,
ECD_RS13115,ECD_RS13115,ECD_02517,gabD,NADP-dependent succinate-semialdehyde dehydrogenase,
ECD_RS13120,ECD_RS13120,ECD_02518,gabT,4-aminobutyrate--2-oxoglutarate transaminase,
ECD_RS13125,ECD_RS13125,ECD_02519,gabP,GABA permease,
ECD_RS13130,ECD_RS13130,ECD_02520,csiR,DNA-binding transcriptional regulator CsiR,
ECD_RS13135,ECD_RS13135,ECD_02521,kbp,potassium binding protein Kbp,
ECD_RS13140,ECD_RS13140,ECD_02522,NULL,YqaE/Pmp3 family membrane protein,
ECD_RS13145,ECD_RS13145,ECD_02523,NULL,helix-turn-helix transcriptional regulator,
ECD_RS13150,ECD_RS13150,ECD_02524,ygaP,thiosulfate sulfurtransferase YgaP,
ECD_RS13155,ECD_RS13155,ECD_02525,stpA,DNA-binding protein StpA,
ECD_RS13160,ECD_RS13160,ECD_02526,alaE,L-alanine exporter AlaE,
ECD_RS13165,ECD_RS13165,ECD_02527,NULL,YgaC family protein,
ECD_RS13170,ECD_RS13170,ECD_02528,NULL,DUF883 domain-containing protein,
ECD_RS13175,ECD_RS13175,ECD_02529,nrdH,glutaredoxin-like protein NrdH,
ECD_RS13180,ECD_RS13180,ECD_02530,nrdI,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,
ECD_RS13185,ECD_RS13185,ECD_02531,nrdE,class 1b ribonucleoside-diphosphate reductase subunit alpha,
ECD_RS13190,ECD_RS13190,ECD_02532,nrdF,class 1b ribonucleoside-diphosphate reductase subunit beta,
ECD_RS13195,ECD_RS13195,ECD_02533,NULL,proline/glycine betaine ABC transporter ATP-binding protein ProV,
ECD_RS13200,ECD_RS13200,ECD_02534,proW,glycine betaine/L-proline ABC transporter permease ProW,
ECD_RS13205,ECD_RS13205,ECD_02535,proX,glycine betaine/L-proline ABC transporter substrate-binding protein ProX,
ECD_RS25740,ECD_RS25740,NULL,NULL,hypothetical protein,
ECD_RS13210,ECD_RS13210,ECD_02536,NULL,MFS transporter,
ECD_RS13215,ECD_RS13215,ECD_02537,NULL,AzlC family ABC transporter permease,
ECD_RS13220,ECD_RS13220,ECD_02538,ygaH,L-valine transporter subunit YgaH,
ECD_RS13225,ECD_RS13225,ECD_02539,emrR,multidrug efflux transporter EmrAB transcriptional repressor EmrR,
ECD_RS13230,ECD_RS13230,ECD_02540,emrA,multidrug efflux MFS transporter periplasmic adaptor subunit EmrA,
ECD_RS13235,ECD_RS13235,ECD_02541,emrB,multidrug efflux MFS transporter permease subunit EmrB,
ECD_RS13240,ECD_RS13240,ECD_02542,luxS,S-ribosylhomocysteine lyase,
ECD_RS13245,ECD_RS13245,ECD_02543,gshA,glutamate--cysteine ligase,
ECD_RS13250,ECD_RS13250,ECD_02544,NULL,DedA family protein,
ECD_RS13255,ECD_RS13255,ECD_02545,yqaB,fructose-1-phosphate/6-phosphogluconate phosphatase,
ECD_RS13265,ECD_RS13265,ECD_t00046,NULL,tRNA-Arg,
ECD_RS13270,ECD_RS13270,ECD_t00047,NULL,tRNA-Arg,
ECD_RS13275,ECD_RS13275,ECD_t00048,NULL,tRNA-Arg,
ECD_RS13280,ECD_RS13280,ECD_t00049,NULL,tRNA-Arg,
ECD_RS13285,ECD_RS13285,ECD_t00050,NULL,tRNA-Ser,
ECD_RS13290,ECD_RS13290,ECD_02546,csrA,carbon storage regulator CsrA,
ECD_RS13295,ECD_RS13295,ECD_02547,alaS,alanine--tRNA ligase,
ECD_RS13305,ECD_RS13305,ECD_02548,recX,recombination regulator RecX,
ECD_RS13310,ECD_RS13310,ECD_02549,recA,recombinase RecA,
ECD_RS13315,ECD_RS13315,ECD_02550,pncC,nicotinamide-nucleotide amidase,
ECD_RS13320,ECD_RS13320,ECD_02551,mltB,lytic murein transglycosylase B,
ECD_RS13325,ECD_RS13325,ECD_02552,srlA,PTS glucitol/sorbitol transporter subunit IIC,
ECD_RS13330,ECD_RS13330,ECD_02553,srlE,PTS glucitol/sorbitol transporter subunit IIB,
ECD_RS13335,ECD_RS13335,ECD_02554,srlB,PTS glucitol/sorbitol transporter subunit IIA,
ECD_RS13340,ECD_RS13340,ECD_02555,srlD,sorbitol-6-phosphate dehydrogenase,
ECD_RS13345,ECD_RS13345,ECD_02556,gutM,transcriptional regulator GutM,
ECD_RS13350,ECD_RS13350,ECD_02557,srlR,glucitol operon DNA-binding transcriptional repressor SrlR,
ECD_RS13355,ECD_RS13355,ECD_02558,gutQ,arabinose-5-phosphate isomerase GutQ,
ECD_RS13360,ECD_RS13360,ECD_02559,norR,nitric oxide reductase transcriptional regulator NorR,
ECD_RS13365,ECD_RS13365,ECD_02560,norV,anaerobic nitric oxide reductase flavorubredoxin,
ECD_RS13370,ECD_RS13370,ECD_02561,norW,NADH:flavorubredoxin reductase NorW,
ECD_RS13375,ECD_RS13375,ECD_02562,hypF,carbamoyltransferase HypF,
ECD_RS13380,ECD_RS13380,ECD_02563,hydN,electron transport protein HydN,
ECD_RS13385,ECD_RS13385,ECD_02564,NULL,LacI family DNA-binding transcriptional regulator,
ECD_RS13390,ECD_RS13390,ECD_02565,ascF,PTS cellobiose/arbutin/salicin transporter subunit IIBC,
ECD_RS13395,ECD_RS13395,ECD_02566,NULL,6-phospho-beta-glucosidase,
ECD_RS13400,ECD_RS13400,ECD_02567,hycI,hydrogenase maturation peptidase HycI,
ECD_RS13405,ECD_RS13405,ECD_02568,NULL,HycH family protein,
ECD_RS13410,ECD_RS13410,ECD_02569,hycG,formate hydrogenlyase subunit HycG,
ECD_RS13415,ECD_RS13415,ECD_02570,hycF,formate hydrogenlyase subunit HycF,
ECD_RS13420,ECD_RS13420,ECD_02571,NULL,hydrogenase large subunit,
ECD_RS13425,ECD_RS13425,ECD_02572,hycD,formate hydrogenlyase subunit HycD,
ECD_RS13430,ECD_RS13430,ECD_02573,hycC,formate hydrogenlyase subunit 3,
ECD_RS13435,ECD_RS13435,ECD_02574,NULL,4Fe-4S dicluster domain-containing protein,
ECD_RS13445,ECD_RS13445,ECD_02575,hycA,formate hydrogenlyase regulator HycA,
ECD_RS25745,ECD_RS25745,NULL,NULL,hypothetical protein,
ECD_RS13450,ECD_RS13450,ECD_02576,hypA,hydrogenase maturation nickel metallochaperone HypA,
