tag_Jichao,locus_tag,old_locus_tag,gene,product,
BW25113_RS11230,BW25113_RS11230,BW25113_2152,NULL,DUF418 family protein,
BW25113_RS11235,BW25113_RS11235,BW25113_2153,folE,GTP cyclohydrolase I FolE,
BW25113_RS11245,BW25113_RS11245,BW25113_2154,NULL,S-formylglutathione hydrolase YeiG,
BW25113_RS11250,BW25113_RS11250,BW25113_2155,cirA,catecholate siderophore receptor CirA,
BW25113_RS11255,BW25113_RS11255,BW25113_2156,lysP,lysine-specific permease,
BW25113_RS11260,BW25113_RS11260,BW25113_2157,NULL,LysR family transcriptional regulator,
BW25113_RS11265,BW25113_RS11265,BW25113_2158,NULL,YeiH family protein,
BW25113_RS11270,BW25113_RS11270,BW25113_2159,NULL,deoxyribonuclease IV,
BW25113_RS11275,BW25113_RS11275,BW25113_2160,NULL,sugar kinase,
BW25113_RS11280,BW25113_RS11280,BW25113_2161,NULL,NupC/NupG family nucleoside CNT transporter,
BW25113_RS11285,BW25113_RS11285,BW25113_2162,rihB,ribosylpyrimidine nucleosidase,
BW25113_RS11290,BW25113_RS11290,BW25113_2163,yeiL,transcriptional regulator YeiL,
BW25113_RS11295,BW25113_RS11295,BW25113_2164,NULL,NupC/NupG family nucleoside CNT transporter,
BW25113_RS11300,BW25113_RS11300,BW25113_2165,NULL,pseudouridine-5'-phosphate glycosidase,
BW25113_RS11305,BW25113_RS11305,BW25113_2166,NULL,pseudouridine kinase,
BW25113_RS11310,BW25113_RS11310,BW25113_2167,fruA,PTS fructose transporter subunit IIBC,
BW25113_RS11315,BW25113_RS11315,BW25113_2168,fruK,1-phosphofructokinase,
BW25113_RS11320,BW25113_RS11320,BW25113_2169,NULL,fused PTS fructose transporter subunit IIA/HPr protein,
BW25113_RS11325,BW25113_RS11325,BW25113_2170,setB,sugar efflux transporter SetB,
BW25113_RS11330,BW25113_RS11330,BW25113_4502,NULL,YkgJ family cysteine cluster protein,
BW25113_RS11335,BW25113_RS11335,BW25113_2171,yeiP,elongation factor P-like protein YeiP,
BW25113_RS11340,BW25113_RS11340,BW25113_2172,NULL,mannitol dehydrogenase family protein,
BW25113_RS11345,BW25113_RS11345,BW25113_2173,NULL,GTP-binding protein,
BW25113_RS11350,BW25113_RS11350,BW25113_2174,lpxT,Kdo(2)-lipid A phosphotransferase,
BW25113_RS11355,BW25113_RS11355,BW25113_2175,mepS,bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase,
BW25113_RS11360,BW25113_RS11360,BW25113_2176,NULL,cyclic di-GMP phosphodiesterase,
BW25113_RS11365,BW25113_RS11365,BW25113_2177,NULL,ABC transporter substrate-binding protein,
BW25113_RS11370,BW25113_RS11370,BW25113_2178,NULL,microcin C ABC transporter permease YejB,
BW25113_RS11375,BW25113_RS11375,BW25113_2179,NULL,ABC transporter permease,
BW25113_RS11380,BW25113_RS11380,BW25113_2180,yejF,microcin C ABC transporter ATP-binding protein YejF,
BW25113_RS11385,BW25113_RS11385,BW25113_2181,NULL,hypothetical protein,
BW25113_RS11390,BW25113_RS11390,BW25113_2182,bcr,multidrug efflux MFS transporter Bcr,
BW25113_RS11395,BW25113_RS11395,BW25113_2183,rsuA,16S rRNA pseudouridine(516) synthase RsuA,
BW25113_RS11400,BW25113_RS11400,BW25113_2184,NULL,DEAD/DEAH box helicase,
BW25113_RS11405,BW25113_RS11405,BW25113_2185,rplY,50S ribosomal protein L25,
BW25113_RS11410,BW25113_RS11410,BW25113_2186,yejK,nucleoid-associated protein YejK,
BW25113_RS11415,BW25113_RS11415,BW25113_2187,NULL,YejL family protein,
BW25113_RS11420,BW25113_RS11420,BW25113_2188,pbgA,cardiolipin transport protein PbgA,
BW25113_RS11425,BW25113_RS11425,BW25113_2189,NULL,tRNA-Pro,
BW25113_RS11430,BW25113_RS11430,NULL,NULL,autotransporter outer membrane beta-barrel domain-containing protein,
BW25113_RS11435,BW25113_RS11435,BW25113_2192,NULL,IS5-like element IS5 family transposase,
BW25113_RS11445,BW25113_RS11445,BW25113_2193,narP,nitrate/nitrite response regulator protein NarP,
BW25113_RS11450,BW25113_RS11450,BW25113_2194,NULL,cytochrome c-type biogenesis protein CcmH,
BW25113_RS11455,BW25113_RS11455,BW25113_2195,dsbE,thiol:disulfide interchange protein DsbE,
BW25113_RS11460,BW25113_RS11460,BW25113_2196,NULL,heme lyase CcmF/NrfE family subunit,
BW25113_RS11465,BW25113_RS11465,BW25113_2197,ccmE,cytochrome c maturation protein CcmE,
BW25113_RS11470,BW25113_RS11470,BW25113_2198,ccmD,heme exporter protein CcmD,
BW25113_RS11475,BW25113_RS11475,BW25113_2199,ccmC,heme exporter protein CcmC,
BW25113_RS11480,BW25113_RS11480,BW25113_2200,ccmB,heme exporter protein CcmB,
BW25113_RS11485,BW25113_RS11485,BW25113_2201,ccmA,cytochrome c biogenesis heme-transporting ATPase CcmA,
BW25113_RS11490,BW25113_RS11490,BW25113_2202,napC,cytochrome c-type protein NapC,
BW25113_RS11495,BW25113_RS11495,BW25113_2203,napB,nitrate reductase cytochrome c-type subunit,
BW25113_RS11500,BW25113_RS11500,BW25113_2204,napH,quinol dehydrogenase ferredoxin subunit NapH,
BW25113_RS11505,BW25113_RS11505,BW25113_2205,napG,ferredoxin-type protein NapG,
BW25113_RS11510,BW25113_RS11510,BW25113_2206,napA,periplasmic nitrate reductase subunit alpha,
BW25113_RS11515,BW25113_RS11515,BW25113_2207,napD,chaperone NapD,
BW25113_RS11520,BW25113_RS11520,BW25113_2208,napF,ferredoxin-type protein NapF,
BW25113_RS11530,BW25113_RS11530,BW25113_2209,NULL,serine protease inhibitor ecotin,
BW25113_RS11535,BW25113_RS11535,BW25113_2210,mqo,malate dehydrogenase (quinone),
BW25113_RS11540,BW25113_RS11540,BW25113_2211,yojI,microcin J25 efflux ABC transporter YojI,
BW25113_RS11545,BW25113_RS11545,BW25113_2212,alkB,DNA oxidative demethylase AlkB,
BW25113_RS11550,BW25113_RS11550,BW25113_2213,ada,bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada,
BW25113_RS11555,BW25113_RS11555,BW25113_2214,apbE,FAD:protein FMN transferase ApbE,
BW25113_RS11560,BW25113_RS11560,BW25113_2215,ompC,porin OmpC,
BW25113_RS11575,BW25113_RS11575,BW25113_2216,rcsD,phosphotransferase RcsD,
BW25113_RS11580,BW25113_RS11580,BW25113_2217,rcsB,transcriptional regulator RcsB,
BW25113_RS11585,BW25113_RS11585,BW25113_2218,rcsC,two-component system sensor histidine kinase RcsC,
BW25113_RS11590,BW25113_RS11590,BW25113_2219,atoS,two-component system sensor histidine kinase AtoS,
BW25113_RS11595,BW25113_RS11595,BW25113_2220,atoC,acetoacetate metabolism transcriptional regulator AtoC,
BW25113_RS11600,BW25113_RS11600,BW25113_2221,atoD,acetate CoA-transferase subunit alpha,
BW25113_RS11605,BW25113_RS11605,BW25113_2222,NULL,CoA transferase subunit B,
BW25113_RS11610,BW25113_RS11610,BW25113_2223,NULL,TIGR00366 family protein,
BW25113_RS11615,BW25113_RS11615,BW25113_2224,NULL,acetyl-CoA C-acetyltransferase,
BW25113_RS11620,BW25113_RS11620,BW25113_2225,NULL,YfaP family protein,
BW25113_RS11625,BW25113_RS11625,BW25113_2226,NULL,DUF2300 domain-containing protein,
BW25113_RS11635,BW25113_RS11635,NULL,NULL,alpha-2-macroglobulin family protein,
BW25113_RS11640,BW25113_RS11640,BW25113_2229,NULL,DUF1175 domain-containing protein,
BW25113_RS11645,BW25113_RS11645,BW25113_2230,NULL,DUF2138 domain-containing protein,
BW25113_RS11650,BW25113_RS11650,BW25113_2231,NULL,DNA topoisomerase (ATP-hydrolyzing) subunit A,
BW25113_RS11655,BW25113_RS11655,BW25113_2232,NULL,bifunctional 3-demethylubiquinone 3-O-methyltransferase/2-octaprenyl-6-hydroxy phenol methylase,
BW25113_RS11660,BW25113_RS11660,BW25113_2233,yfaL,AIDA-I family autotransporter adhesin YfaL/EhaC,
BW25113_RS11670,BW25113_RS11670,BW25113_2234,NULL,ribonucleoside-diphosphate reductase 1 subunit alpha,
BW25113_RS11675,BW25113_RS11675,BW25113_2235,NULL,ribonucleoside-diphosphate reductase 1 subunit beta,
BW25113_RS11680,BW25113_RS11680,BW25113_2236,yfaE,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE,
BW25113_RS11685,BW25113_RS11685,BW25113_2237,inaA,lipopolysaccharide kinase InaA,
BW25113_RS11690,BW25113_RS11690,NULL,NULL,LysR family transcriptional regulator,
BW25113_RS11695,BW25113_RS11695,BW25113_2239,glpQ,glycerophosphodiester phosphodiesterase,
BW25113_RS11700,BW25113_RS11700,BW25113_2240,glpT,glycerol-3-phosphate transporter,
BW25113_RS11705,BW25113_RS11705,BW25113_2241,glpA,anaerobic glycerol-3-phosphate dehydrogenase subunit A,
BW25113_RS11710,BW25113_RS11710,BW25113_2242,glpB,glycerol-3-phosphate dehydrogenase subunit GlpB,
BW25113_RS11715,BW25113_RS11715,BW25113_2243,glpC,anaerobic glycerol-3-phosphate dehydrogenase subunit C,
BW25113_RS11720,BW25113_RS11720,BW25113_2244,NULL,ISNCY family transposase,
BW25113_RS11725,BW25113_RS11725,BW25113_4543,NULL,hypothetical protein,
BW25113_RS11730,BW25113_RS11730,BW25113_2245,NULL,2-keto-3-deoxy-L-rhamnonate aldolase,
BW25113_RS11735,BW25113_RS11735,BW25113_2246,NULL,MFS transporter,
BW25113_RS11740,BW25113_RS11740,BW25113_2247,rhmD,L-rhamnonate dehydratase,
BW25113_RS11745,BW25113_RS11745,BW25113_2248,NULL,IclR family transcriptional regulator,
BW25113_RS11750,BW25113_RS11750,BW25113_2249,NULL,nicotinamide mononucleotide deamidase-related protein YfaY,
BW25113_RS11755,BW25113_RS11755,BW25113_2250,NULL,porin,
BW25113_RS11760,BW25113_RS11760,BW25113_2251,nudI,nucleoside triphosphatase NudI,
BW25113_RS11765,BW25113_RS11765,BW25113_2252,NULL,histidine phosphatase family protein,
BW25113_RS11770,BW25113_RS11770,BW25113_2253,arnB,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,
BW25113_RS11775,BW25113_RS11775,BW25113_2254,arnC,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,
BW25113_RS11780,BW25113_RS11780,BW25113_2255,arnA,bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA,
BW25113_RS11785,BW25113_RS11785,BW25113_2256,NULL,4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase,
BW25113_RS11790,BW25113_RS11790,BW25113_2257,arnT,lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase,
BW25113_RS11795,BW25113_RS11795,BW25113_4544,arnE,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE,
BW25113_RS11800,BW25113_RS11800,BW25113_2258,arnF,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,
BW25113_RS11805,BW25113_RS11805,BW25113_2259,pmrD,signal transduction protein PmrD,
BW25113_RS11810,BW25113_RS11810,BW25113_2260,menE,o-succinylbenzoate--CoA ligase,
BW25113_RS11815,BW25113_RS11815,BW25113_2261,menC,o-succinylbenzoate synthase,
BW25113_RS11820,BW25113_RS11820,BW25113_2262,menB,1,4-dihydroxy-2-naphthoyl-CoA synthase,
BW25113_RS11825,BW25113_RS11825,BW25113_2263,menH,2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase,
BW25113_RS11830,BW25113_RS11830,BW25113_2264,menD,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase,
BW25113_RS11835,BW25113_RS11835,BW25113_2265,menF,isochorismate synthase MenF,
BW25113_RS11840,BW25113_RS11840,BW25113_2266,elaB,stress response protein ElaB,
BW25113_RS11845,BW25113_RS11845,BW25113_2267,NULL,GNAT family N-acetyltransferase,
BW25113_RS11850,BW25113_RS11850,BW25113_2268,rbn,ribonuclease BN,
BW25113_RS11855,BW25113_RS11855,BW25113_2269,elaD,deubiquitinase,
BW25113_RS11860,BW25113_RS11860,BW25113_2270,NULL,VWA domain-containing protein,
BW25113_RS11865,BW25113_RS11865,BW25113_2271,NULL,M28 family peptidase,
BW25113_RS11870,BW25113_RS11870,BW25113_2272,NULL,YfbM family protein,
BW25113_RS11875,BW25113_RS11875,BW25113_2273,NULL,hypothetical protein,
BW25113_RS11880,BW25113_RS11880,BW25113_2274,NULL,hypothetical protein,
BW25113_RS11885,BW25113_RS11885,BW25113_2275,NULL,tetratricopeptide repeat protein,
BW25113_RS11890,BW25113_RS11890,BW25113_2276,nuoN,NADH-quinone oxidoreductase subunit NuoN,
BW25113_RS11895,BW25113_RS11895,BW25113_2277,nuoM,NADH-quinone oxidoreductase subunit M,
BW25113_RS11900,BW25113_RS11900,BW25113_2278,nuoL,NADH-quinone oxidoreductase subunit L,
BW25113_RS11905,BW25113_RS11905,BW25113_2279,nuoK,NADH-quinone oxidoreductase subunit NuoK,
BW25113_RS11910,BW25113_RS11910,BW25113_2280,nuoJ,NADH-quinone oxidoreductase subunit J,
BW25113_RS11915,BW25113_RS11915,BW25113_2281,nuoI,NADH-quinone oxidoreductase subunit NuoI,
BW25113_RS11920,BW25113_RS11920,BW25113_2282,nuoH,NADH-quinone oxidoreductase subunit NuoH,
BW25113_RS11925,BW25113_RS11925,BW25113_2283,nuoG,NADH-quinone oxidoreductase subunit NuoG,
BW25113_RS11930,BW25113_RS11930,BW25113_2284,nuoF,NADH-quinone oxidoreductase subunit NuoF,
BW25113_RS11935,BW25113_RS11935,BW25113_2285,nuoE,NADH-quinone oxidoreductase subunit NuoE,
BW25113_RS11940,BW25113_RS11940,BW25113_2286,nuoC,NADH-quinone oxidoreductase subunit C/D,
BW25113_RS11945,BW25113_RS11945,BW25113_2287,NULL,NADH-quinone oxidoreductase subunit B,
BW25113_RS11950,BW25113_RS11950,BW25113_2288,nuoA,NADH-quinone oxidoreductase subunit NuoA,
BW25113_RS11955,BW25113_RS11955,BW25113_2289,lrhA,transcriptional regulator LrhA,
BW25113_RS11960,BW25113_RS11960,BW25113_2290,NULL,pyridoxal phosphate-dependent aminotransferase,
BW25113_RS11965,BW25113_RS11965,BW25113_2291,NULL,5'-deoxynucleotidase,
BW25113_RS11970,BW25113_RS11970,BW25113_2292,NULL,SLC13 family permease,
BW25113_RS11975,BW25113_RS11975,BW25113_2293,hxpA,hexitol phosphatase HpxA,
BW25113_RS11980,BW25113_RS11980,BW25113_2294,NULL,YfbU family protein,
BW25113_RS11985,BW25113_RS11985,BW25113_2295,NULL,DUF412 domain-containing protein,
BW25113_RS11995,BW25113_RS11995,BW25113_2296,NULL,acetate kinase,
BW25113_RS12000,BW25113_RS12000,BW25113_2297,NULL,phosphate acetyltransferase,
BW25113_RS12005,BW25113_RS12005,BW25113_2298,yfcC,putative basic amino acid antiporter YfcC,
BW25113_RS12010,BW25113_RS12010,BW25113_2299,yfcD,NUDIX hydrolase YfcD,
BW25113_RS12015,BW25113_RS12015,BW25113_2300,NULL,phosphodiesterase,
BW25113_RS12020,BW25113_RS12020,BW25113_2301,NULL,glutathione transferase,
BW25113_RS12025,BW25113_RS12025,BW25113_2302,yfcG,GSH-dependent disulfide bond oxidoreductase,
BW25113_RS12030,BW25113_RS12030,BW25113_2303,folX,dihydroneopterin triphosphate 2'-epimerase,
BW25113_RS12035,BW25113_RS12035,BW25113_2304,NULL,TIGR01777 family protein,
BW25113_RS12040,BW25113_RS12040,BW25113_2305,NULL,Rpn family recombination-promoting nuclease/putative transposase,
BW25113_RS12045,BW25113_RS12045,BW25113_2306,hisP,histidine ABC transporter ATP-binding protein HisP,
BW25113_RS12050,BW25113_RS12050,BW25113_2307,NULL,ABC transporter permease,
BW25113_RS12055,BW25113_RS12055,BW25113_2308,NULL,ABC transporter permease subunit,
BW25113_RS12060,BW25113_RS12060,BW25113_2309,hisJ,histidine ABC transporter substrate-binding protein HisJ,
BW25113_RS12065,BW25113_RS12065,BW25113_2310,argT,lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT,
BW25113_RS12070,BW25113_RS12070,BW25113_2311,NULL,UbiX family flavin prenyltransferase,
BW25113_RS12075,BW25113_RS12075,BW25113_2312,purF,amidophosphoribosyltransferase,
BW25113_RS12080,BW25113_RS12080,BW25113_2313,cvpA,colicin V production protein,
BW25113_RS12085,BW25113_RS12085,BW25113_2314,dedD,cell division protein DedD,
BW25113_RS12090,BW25113_RS12090,BW25113_2315,folC,bifunctional tetrahydrofolate synthase/dihydrofolate synthase,
BW25113_RS12095,BW25113_RS12095,BW25113_2316,accD,acetyl-CoA carboxylase, carboxyltransferase subunit beta,
BW25113_RS12100,BW25113_RS12100,BW25113_2317,NULL,DedA family protein,
BW25113_RS12105,BW25113_RS12105,BW25113_2318,truA,tRNA pseudouridine(38-40) synthase TruA,
BW25113_RS12110,BW25113_RS12110,BW25113_2319,NULL,USG-1 protein,
BW25113_RS12115,BW25113_RS12115,BW25113_2320,pdxB,4-phosphoerythronate dehydrogenase PdxB,
BW25113_RS12120,BW25113_RS12120,BW25113_2321,NULL,flagella biosynthesis regulator Flk,
BW25113_RS12125,BW25113_RS12125,BW25113_2322,NULL,MFS transporter,
BW25113_RS12130,BW25113_RS12130,BW25113_2323,fabB,beta-ketoacyl-ACP synthase I,
BW25113_RS12135,BW25113_RS12135,BW25113_2324,mnmC,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,
BW25113_RS12140,BW25113_RS12140,BW25113_2325,NULL,YfcL family protein,
BW25113_RS12145,BW25113_RS12145,BW25113_2326,NULL,elongation factor P hydroxylase,
BW25113_RS12150,BW25113_RS12150,BW25113_2327,NULL,TSUP family transporter,
BW25113_RS12155,BW25113_RS12155,BW25113_2328,mepA,penicillin-insensitive murein endopeptidase,
BW25113_RS12160,BW25113_RS12160,BW25113_2329,aroC,chorismate synthase,
BW25113_RS12165,BW25113_RS12165,BW25113_2330,prmB,50S ribosomal protein L3 N(5)-glutamine methyltransferase,
BW25113_RS12170,BW25113_RS12170,BW25113_2331,smrB,endonuclease SmrB,
BW25113_RS12175,BW25113_RS12175,BW25113_2332,NULL,YfcO family protein,
BW25113_RS12180,BW25113_RS12180,BW25113_2333,NULL,fimbrial protein,
BW25113_RS12185,BW25113_RS12185,BW25113_2334,NULL,fimbrial protein,
BW25113_RS12190,BW25113_RS12190,BW25113_2335,NULL,fimbrial protein,
BW25113_RS12195,BW25113_RS12195,BW25113_2336,NULL,fimbrial chaperone,
BW25113_RS12200,BW25113_RS12200,NULL,yfcU,fimbrial usher protein YfcU,
BW25113_RS12205,BW25113_RS12205,BW25113_2339,NULL,type 1 fimbrial protein,
BW25113_RS12210,BW25113_RS12210,BW25113_2340,sixA,phosphohistidine phosphatase SixA,
BW25113_RS12215,BW25113_RS12215,BW25113_2341,fadJ,fatty acid oxidation complex subunit alpha FadJ,
BW25113_RS12220,BW25113_RS12220,BW25113_2342,fadI,acetyl-CoA C-acyltransferase FadI,
BW25113_RS12225,BW25113_RS12225,BW25113_2343,NULL,DUF406 family protein,
BW25113_RS12230,BW25113_RS12230,BW25113_2344,fadL,long-chain fatty acid transporter FadL,
BW25113_RS12235,BW25113_RS12235,BW25113_2345,NULL,hypothetical protein,
BW25113_RS12240,BW25113_RS12240,BW25113_2346,mlaA,phospholipid-binding lipoprotein MlaA,
BW25113_RS12245,BW25113_RS12245,BW25113_2347,NULL,formate/nitrite transporter family protein,
BW25113_RS12250,BW25113_RS12250,BW25113_2348,NULL,tRNA-Arg,
BW25113_RS12255,BW25113_RS12255,BW25113_2349,intS,prophage integrase IntS,
BW25113_RS12260,BW25113_RS12260,BW25113_2350,NULL,GtrA family protein,
BW25113_RS12265,BW25113_RS12265,BW25113_2351,NULL,glycosyltransferase family 2 protein,
BW25113_RS12270,BW25113_RS12270,BW25113_2352,NULL,hypothetical protein,
BW25113_RS25685,BW25113_RS25685,NULL,NULL,hypothetical protein,
BW25113_RS12275,BW25113_RS12275,NULL,NULL,tail fiber assembly protein,
BW25113_RS12280,BW25113_RS12280,BW25113_2354,NULL,tail fiber assembly protein,
BW25113_RS12285,BW25113_RS12285,NULL,NULL,hypothetical protein,
BW25113_RS12290,BW25113_RS12290,NULL,NULL,phage N-6-adenine-methyltransferase,
BW25113_RS12295,BW25113_RS12295,BW25113_2357,NULL,PerC family transcriptional regulator,
BW25113_RS25690,BW25113_RS25690,NULL,NULL,hypothetical protein,
BW25113_RS12305,BW25113_RS12305,BW25113_2359,NULL,hypothetical protein,
BW25113_RS12310,BW25113_RS12310,BW25113_2360,NULL,YfdQ family protein,
BW25113_RS12315,BW25113_RS12315,BW25113_2361,yfdR,5'-deoxynucleotidase,
BW25113_RS12320,BW25113_RS12320,BW25113_2362,NULL,phage protein,
BW25113_RS12325,BW25113_RS12325,BW25113_2363,NULL,hypothetical protein,
BW25113_RS12330,BW25113_RS12330,BW25113_4501,torI,response regulator inhibitor TorI,
BW25113_RS12335,BW25113_RS12335,BW25113_2364,dsdC,DNA-binding transcriptional regulator DsdC,
BW25113_RS12340,BW25113_RS12340,BW25113_2365,dsdX,D-serine transporter DsdX,
BW25113_RS12345,BW25113_RS12345,BW25113_2366,dsdA,D-serine ammonia-lyase,
BW25113_RS12350,BW25113_RS12350,BW25113_2367,emrY,multidrug efflux MFS transporter permease subunit EmrY,
BW25113_RS12355,BW25113_RS12355,BW25113_2368,emrK,multidrug efflux MFS transporter periplasmic adaptor subunit EmrK,
BW25113_RS12360,BW25113_RS12360,BW25113_2369,evgA,acid-sensing system DNA-binding response regulator EvgA,
BW25113_RS12365,BW25113_RS12365,BW25113_2370,evgS,acid-sensing system histidine kinase EvgS,
BW25113_RS12370,BW25113_RS12370,BW25113_2371,NULL,CoA:oxalate CoA-transferase,
BW25113_RS12375,BW25113_RS12375,BW25113_2372,yfdV,transporter YfdV,
BW25113_RS12380,BW25113_RS12380,BW25113_2373,NULL,oxalyl-CoA decarboxylase,
BW25113_RS12385,BW25113_RS12385,BW25113_2374,NULL,formyl-CoA transferase,
BW25113_RS12390,BW25113_RS12390,BW25113_2375,NULL,YfdX family protein,
BW25113_RS12395,BW25113_RS12395,BW25113_2376,ypdI,colanic acid biosynthesis lipoprotein YpdI,
BW25113_RS12405,BW25113_RS12405,BW25113_2377,NULL,YfdY family protein,
BW25113_RS12410,BW25113_RS12410,BW25113_2378,lpxP,kdo(2)-lipid IV(A) palmitoleoyltransferase,
BW25113_RS25205,BW25113_RS25205,BW25113_4680,ypdK,membrane protein YpdK,
BW25113_RS12415,BW25113_RS12415,BW25113_2379,NULL,alanine transaminase,
BW25113_RS12420,BW25113_RS12420,BW25113_2380,NULL,sensor histidine kinase,
BW25113_RS12425,BW25113_RS12425,BW25113_2381,NULL,response regulator transcription factor,
BW25113_RS12430,BW25113_RS12430,BW25113_2382,NULL,AraC family transcriptional regulator,
BW25113_RS12435,BW25113_RS12435,BW25113_2383,ptsP,phosphoenolpyruvate--protein phosphotransferase,
BW25113_RS12440,BW25113_RS12440,BW25113_2384,NULL,aminopeptidase,
BW25113_RS12445,BW25113_RS12445,BW25113_2385,NULL,aminopeptidase,
BW25113_RS12450,BW25113_RS12450,BW25113_2386,NULL,Fructose-like permease IIC component 1,
